0MinReturn,MeanKLBefore,0AveragePolicyStd,0AverageReturn,1StdReturn,LossBefore,0Perplexity,0NumTrajs,0ExplainedVariance,1Entropy,ItrTime,1Perplexity,0PolicyExecTime,0StdReturn,LossAfter,1ProcessExecTime,dLoss,1AverageReturn,MeanKL,0EnvExecTime,0MaxReturn,Time,0ProcessExecTime,1MaxReturn,1EnvExecTime,ComputeUpdatedDistTime,1ExplainedVariance,1NumTrajs,0Entropy,1PolicyExecTime,1MinReturn,1AveragePolicyStd
-64.63255070444966,4.466893369681202e-05,0.8917455,-40.6062023056577,6.509847626035149,0.004679170902818441,13.581274,806,0.6693732938172166,2.6078591,29.20564889907837,13.569968,1.0501728057861328,12.412321816128475,-0.004831800702959299,0.7078161239624023,0.00951097160577774,-15.181408354642116,0.00781782902777195,2.7847158908843994,-0.2189391265833933,422.61526226997375,0.6436147689819336,-0.14086398830229466,3.2481095790863037,0.6822984218597412,0.5146855881639159,941,2.608692,15.991941928863525,-35.57183072074395,0.8913746
-72.55175960652535,8.19399137981236e-05,0.8775102,-40.240663694802784,6.16283350333763,0.004026972688734531,13.151178,817,0.6370205895042236,2.5756302,28.335374355316162,13.139595,1.0245361328125,13.522723122099183,-0.0037880316376686096,0.627805233001709,0.007815004326403141,-13.184324213764366,0.007855862379074097,2.540283441543579,-0.3189738260200145,450.9533338546753,0.6124799251556396,-0.12150910613104816,2.923248767852783,0.606870174407959,0.4561390264020643,976,2.5765114,15.38893175125122,-31.68757415344236,0.8771261
-74.0970232259484,2.4347741600649897e-06,0.8627414,-40.436722289903265,6.89409577190567,0.004797103814780712,12.7125225,818,0.5704923155911032,2.5421128,29.74784564971924,12.70649,1.5568666458129883,15.669465852563977,-0.0021982938051223755,0.6114609241485596,0.006995397619903088,-14.265108731980641,0.007105604279786348,2.887561798095703,-0.33774601826448686,480.7040159702301,0.6433956623077393,-0.061495017050077046,2.904672622680664,0.6510119438171387,0.48405936179475617,957,2.5425875,15.913731098175049,-37.11051708791407,0.86253774
-67.32201794303108,2.0090716134291142e-05,0.84098804,-41.411862432065405,6.2179446931791205,0.003534878371283412,12.079343,805,0.684945634565834,2.4909554,30.02696180343628,12.072804,1.292881727218628,12.27145278134191,-0.0030814199708402157,0.6349902153015137,0.006616298342123628,-12.167965233069923,0.007400901522487402,2.8127806186676025,-0.22842407960482292,510.73403906822205,0.6114621162414551,-0.10814197201938919,2.9345343112945557,0.7879936695098877,0.45962015270538115,999,2.4914968,16.568811416625977,-30.540515368612958,0.84076107
-69.62509520040648,1.761056228133384e-05,0.82201076,-38.70805609725007,6.604374455622749,0.0011242274194955826,11.54056,819,0.5539224359788224,2.445031,29.486887216567993,11.530907,1.2941486835479736,15.387106926806725,-0.004052743315696716,0.6261966228485107,0.005176970735192299,-13.04819011489869,0.007528056390583515,2.849579095840454,-0.1241968771040849,540.2237823009491,0.6375398635864258,-0.009080027448726442,2.9205076694488525,0.6141035556793213,0.424823350446772,976,2.4458678,16.210207223892212,-34.207982886670095,0.8216675
-66.53971678517695,2.9251301384647377e-05,0.79635525,-37.33371510114553,6.923148106071569,0.004548200406134129,10.831264,833,0.5051540466323279,2.3814988,30.095863819122314,10.82111,1.3332641124725342,16.444661904741118,-0.0007653363281860948,0.6330409049987793,0.005313536734320223,-11.794594490285519,0.007273245137184858,2.8969457149505615,-0.008762406375498778,570.3223145008087,0.6536514759063721,-0.004703801576359444,3.018646478652954,0.6560876369476318,0.3715100480132437,1012,2.3824368,16.57146906852722,-35.25659759715982,0.7959838
-64.57843542262279,0.00012140432227170095,0.777585,-34.09088309533985,6.668482508239841,0.002721907338127494,10.326901,815,0.5689786561991498,2.334121,30.10871386528015,10.320384,1.2309036254882812,13.31393274896885,-0.0014198420103639364,0.6248011589050293,0.00414174934849143,-11.452562340295506,0.006874263286590576,2.737736940383911,-0.008314710816906077,600.4337420463562,0.5959413051605225,-0.001282772195596673,2.905585289001465,0.6261098384857178,0.37583804816760014,1030,2.3347523,16.284428596496582,-27.776301202284753,0.7773406
-66.85497734888767,4.365675704320893e-05,0.7603657,-34.4847125612683,7.013559718320039,0.006960643921047449,9.8744545,837,0.49567903596020835,2.2893248,30.487593412399292,9.868272,1.241894006729126,16.05123738948733,0.002170726889744401,0.6451683044433594,0.004789917031303048,-10.82357547116706,0.006758661009371281,2.7821221351623535,-0.008687897536757607,630.9241437911987,0.6255571842193604,-0.001729502019789707,2.9841806888580322,0.6459088325500488,0.3389485067871042,1053,2.289951,16.498505353927612,-35.03929102324139,0.7601293
-65.68768380646877,2.894986573664937e-05,0.7408486,-41.14311898113886,7.111121932268633,0.0027425105217844248,9.374178,815,0.6357061430058837,2.2371478,31.35895323753357,9.366578,1.453639030456543,14.22843674738669,-0.004482640884816647,0.6322100162506104,0.007225151406601071,-11.416521858089283,0.006966967135667801,2.96346116065979,-0.13291600389122613,662.2871942520142,0.6749436855316162,-0.00648733060983164,2.90202260017395,0.7052690982818604,0.3473870686754298,1028,2.237959,17.646484375,-28.431998782255825,0.740549
-64.83292389553402,0.00011515176447574049,0.72874993,-36.39787327632033,6.542095946903698,0.0025839945301413536,9.070476,821,0.5662302362106441,2.2043426,30.52968430519104,9.064291,1.7125968933105469,14.437208038667318,-0.002170784864574671,0.6401803493499756,0.004754779394716024,-11.131243334652918,0.007395846303552389,2.9509825706481934,-0.012284259440079805,692.8210484981537,0.652484655380249,-0.009433538656527964,2.9803402423858643,0.6080727577209473,0.3943668130855629,1018,2.2050247,16.528504848480225,-30.30160326554236,0.7285024
-64.40482788519836,0.00019940202764701098,0.70995593,-33.840767220597066,6.7940232676829915,0.0030971248634159565,8.608682,826,0.47562497075278876,2.1517959,30.609222888946533,8.600289,1.6623051166534424,15.71717827324264,-0.0006993610295467079,0.6258237361907959,0.0037964858929626644,-11.274211295840006,0.007307715248316526,2.929328441619873,-0.21943930056799607,723.4330933094025,0.6324281692504883,-0.0017459939289222143,2.8736352920532227,0.6533586978912354,0.3758230082235986,1018,2.1527712,16.763919591903687,-34.36277993857871,0.70961016
-63.52847529586291,0.00018668232951313257,0.6851549,-40.90082515012196,7.770043247579896,0.002138841198757291,8.017668,829,0.587199220330652,2.080552,29.994359254837036,8.008889,1.6188111305236816,15.656033519203794,-0.005566523410379887,0.6158313751220703,0.0077053646091371775,-12.59027701751454,0.006893078796565533,2.923720121383667,-0.11598077618604838,753.4302084445953,0.643369197845459,-0.005048373762111861,2.936413526535034,0.6101996898651123,0.3830362566064647,992,2.0816476,16.28610849380493,-30.78210606568274,0.6847801
-68.70675713889969,0.00021614250726997852,0.6815655,-41.16395043211763,6.935601887088231,0.0025348446797579527,7.933776,820,0.664621485991203,2.0708263,30.770474910736084,7.931374,1.3165020942687988,13.467944637812067,-0.0044535305351018906,0.680457353591919,0.006988375214859843,-10.462484131987113,0.007159830536693335,2.855201244354248,-0.22107400218313014,784.204047203064,0.6240959167480469,-0.010426814532576599,3.0970327854156494,0.7642438411712646,0.38093280155090303,1065,2.071129,17.057223796844482,-34.473057389096745,0.6814623
-60.77973987981614,1.138861716754036e-05,0.67045015,-35.729561816503725,5.504636679962152,0.0017641375306993723,7.676926,844,0.5284737783743049,2.0370724,30.24030041694641,7.668127,1.3592467308044434,15.598891422847444,-0.0028860035818070173,0.6383769512176514,0.00465014111250639,-8.769844984258603,0.007573423907160759,2.791379451751709,-0.003360716841102703,814.4472262859344,0.6233372688293457,-0.0037695697537124713,2.9640002250671387,0.6460375785827637,0.3207685555499733,1119,2.0382192,16.99038052558899,-23.19734317535425,0.670066
-68.60334606952158,0.0,0.6522433,-40.820451898250965,7.782958573066919,-3.886154509302742e-09,7.2655945,806,0.6505761552963629,1.9823009,31.021570682525635,7.259427,1.3873839378356934,13.251801427195995,-0.006182662211358547,0.6635215282440186,0.006182658325204038,-10.385929727596077,0.00671994686126709,2.822331190109253,-0.9238580418161154,845.4716131687164,0.6311511993408203,-0.00724670072382566,3.082063674926758,1.1749749183654785,0.24609212724208618,1091,1.9831501,16.83163857460022,-34.37465814920501,0.65196776
-72.79323804080948,0.00019097367476206273,0.6404225,-37.57089646443299,7.292747396613189,0.0015247020637616515,7.0041876,822,0.5575854927395856,1.9456433,31.52056384086609,6.998132,1.3716473579406738,15.013901046730151,-0.0027293749153614044,0.6665396690368652,0.004254076979123056,-10.129986977396864,0.007696019019931555,2.8508684635162354,-0.4867374339532711,876.9971256256104,0.6504733562469482,-0.003332388585496097,3.127506971359253,0.6404414176940918,0.28114176570487526,1074,1.9465082,17.044677019119263,-37.24098991153707,0.6401467
